desc_stalingrad_battle_won;We have won the battle of Stalingrad;;Wir haben die Schlacht bei Stalingrad gewonnen.;;Hemos ganado la batalla de Stalingrado;;;;;;;;;x
minsk_battle_won;Battle of Bialystok–Minsk;;Schlacht bei Bialystok-Minsk;;Batalla de Bialystok–Minsk;;;;;;;;;x
desc_minsk_battle_won;We have won the battle of Bialystok–Minsk;;Wir haben die Schlacht bei Bialystok-Minsk gewonnen.;;Hemos ganado la batalla de Bialystok–Minsk;;;;;;;;;x
raseiniai_battle_won;Battle of Raseiniai;;Schlacht bei Raseiniai;;Batalla de Raseiniai;;;;;;;;;x
desc_raseiniai_battle_won;We have won the battle of Raseiniai;;Wir haben die Schlacht bei Raseiniai gewonnen.;;Hemos ganado la batalla de Raseiniai;;;;;;;;;x
dubna_battle_won;Battle of Dubna;;Schlacht bei Dubna;;Batalla de Dubna;;;;;;;;;x
desc_dubna_battle_won;We have won the battle of Dubna;;Wir haben die Schlacht bei Dubna gewonnen.;;Hemos ganado la batalla de Dubna;;;;;;;;;x
kursk_battle_won;Battle of Kursk;;Schlacht bei Kursk;;Batalla de Kursk;;;;;;;;;x
desc_kursk_battle_won;We have won the battle of Kursk;;Wir haben die Schlacht bei Kursk gewonnen.;;Hemos ganado la batalla de Kursk;;;;;;;;;x
smolensk_battle_won;Battle of Smolensk;;Schlacht bei Smolensk;;Batalla de Smolensk;;;;;;;;;x
desc_smolensk_battle_won;We have won the battle of Smolensk;;Wir haben die Schlacht bei Smolensk gewonnen.;;Hemos ganado la batalla de Smolensk;;;;;;;;;x
uman_battle_won;Battle of Uman;;Schlacht bei Uman;;Batalla de Uman;;;;;;;;;x
desc_uman_battle_won;We have won the battle of Uman;;Wir haben die Schlacht bei Uman gewonnen.;;Hemos ganado la batalla de Uman;;;;;;;;;x
moskva_battle_won;Battle of Moskva;;Schlacht bei Moskva;;Batalla de Moscú;;;;;;;;;x
desc_moskva_battle_won;We have won the battle of Moskva;;Wir haben die Schlacht bei Moskva gewonnen.;;Hemos ganado la batalla de Moscú;;;;;;;;;x
murmansk_battle_won;Battle of Murmansk;;Schlacht bei Murmansk;;Batalla de Murmansk;;;;;;;;;x
desc_murmansk_battle_won;We have won the battle of Murmansk;;Wir haben die Schlacht bei Murmansk gewonnen.;;Hemos ganado la batalla de Murmansk;;;;;;;;;x
brest_battle_won;Battle of Brest;;Schlacht bei Brest;;Batalla de Brest;;;;;;;;;x
desc_brest_battle_won;We have won the battle of Brest;;Wir haben die Schlacht bei Brest gewonnen.;;Hemos ganado la batalla de Brest;;;;;;;;;x
mlawa_battle_won;Battle of Malwa;;Schlacht bei Malwa;;Batalla de Malwa;;;;;;;;;x
desc_mlawa_battle_won;We have won the battle of Malwa;;Wir haben die Schlacht bei Malwa gewonnen.;;Hemos ganado la batalla de Malwa;;;;;;;;;x
warszawa_battle_won;Battle of Warzsawa;;Schlacht bei Warschau;;Batalla de Varsovia;;;;;;;;;x
desc_warszawa_battle_won;We have won the battle of Warzsawa;;Wir haben die Schlacht bei Warschau gewonnen.;;Hemos ganado la batalla de Varsovia;;;;;;;;;x
haag_battle_won;Battle of Den Haag;;Schlacht bei Den Haag;;Batalla de La Haya;;;;;;;;;x
desc_haag_battle_won;We have won the battle of Den Haag;;Wir haben die Schlacht bei Den Haag gewonnen.;;Hemos ganado la batalla de La Haya;;;;;;;;;x
rotterdam_blitz_won;Battle of Rotterdam;;Schlacht bei Rotterdam;;Batalla de Rotterdam;;;;;;;;;x
desc_rotterdam_blitz_won;We have won the battle of Rotterdam;;Wir haben die Schlacht bei Rotterdam gewonnen.;;Hemos ganado la batalla de Rotterdam;;;;;;;;;x
caen_battle_won;Battle of Caen;;Schlacht bei Caen;;Batalla de Caen;;;;;;;;;x
desc_caen_battle_won;We have won the battle of Caen;;Wir haben die Schlacht bei Caen gewonnen.;;Hemos ganado la batalla de Caen;;;;;;;;;x
carentan_battle_won;Battle of Catentan;;Schlacht bei Catentan;;Batalla de Catentan;;;;;;;;;x
desc_carentan_battle_won;We have won the battle of Carentan;;Wir haben die Schlacht bei Catentan gewonnen.;;Hemos ganado la batalla de Carentan;;;;;;;;;x
cherbourg_battle_won;Battle of Cherbourg;;Schlacht bei Cherbourg;;Batalla de Cherbourg;;;;;;;;;x
desc_cherbourg_battle_won;We have won the battle of Cherbourg;;Wir haben die Schlacht bei Cherbourg gewonnen.;;Hemos ganado la batalla de Cherbourg;;;;;;;;;x
dodacanese_battle_won;Battle of Dodacanese;;Schlacht auf den Dodekanes;;Batalla del Dodecaneso;;;;;;;;;x
desc_dodacanese_battle_won;We have won the battle of Dodacanese;;Wir haben die Schlacht auf den Dodekanes gewonnen.;;Hemos ganado la batalla del Dodecaneso;;;;;;;;;x
groningen_battle_won;Battle of Groningen;;Schlacht bei Groningen;;Batalla de Groningen;;;;;;;;;x
desc_groningen_battle_won;We have won the battle of Groningen;;Wir haben die Schlacht bei Groningen gewonnen.;;Hemos ganado la batalla de Groningen;;;;;;;;;x
maastricht_battle_won;Battle of Maastricht;;Schlacht bei Maastricht;;Batalla de Maastrich;;;;;;;;;x
desc_maastricht_battle_won;We have won the battle of Maastricht;;Wir haben die Schlacht bei Maastricht gewonnen.;;Hemos ganado la batalla de Maastrich;;;;;;;;;x
arnhem_battle_won;Battle of Arnhem;;Schlacht bei Arnheim;;Batalla de Arnhem;;;;;;;;;x
desc_arnhem_battle_won;We have won the battle of Arnhem;;Wir haben die Schlacht bei Arnheim gewonnen.;;Hemos ganado la batalla de Arnhem;;;;;;;;;x
metz_battle_won;Battle of Metz;;Schlacht bei Metz;;Batalla de Metz;;;;;;;;;x
desc_metz_battle_won;We have won the battle of Metz;;Wir haben die Schlacht bei Metz gewonnen.;;Hemos ganado la batalla de Metz;;;;;;;;;x
montecastello_battle_won;Battle of Monte Castello;;Schlacht bei Monte Castello;;Batalla de Monte Castello;;;;;;;;;x
desc_montecastello_battle_won;We have won the battle of Monte Castello;;Wir haben die Schlacht bei Monte Castello gewonnen.;;Hemos ganado la batalla de Monte Castello;;;;;;;;;x
rovaniemi_battle_won;Battle of Rovaniemi;;Schlacht bei Rovaniemi;;Batalla de Rovaniemi;;;;;;;;;x
desc_rovaniemi_battle_won;We have won the battle of Rovaniemi;;Wir haben die Schlacht bei Rovaniemi gewonnen.;;Hemos ganado la batalla de Rovaniemi;;;;;;;;;x
lille_battle_won;Battle of Lille;;Schlacht bei Lille;;Batalla de Lille;;;;;;;;;x
desc_lille_battle_won;We have won the battle of Lille;;Wir haben die Schlacht bei Lille gewonnen.;;Hemos ganado la batalla de Lille;;;;;;;;;x
ulm_battle_won;Battle of Ulm;;Schlacht bei Ulm;;Batalla de Ulm;;;;;;;;;x
desc_ulm_battle_won;We have won the battle of Ulm;;Wir haben die Schlacht bei Ulm gewonnen.;;Hemos ganado la batalla de Ulm;;;;;;;;;x
aachen_battle_won;Battle of Aachen;;Schlacht bei Aachen;;Batalla de Aquisgrán;;;;;;;;;x
desc_aachen_battle_won;We have won the battle of Aachen;;Wir haben die Schlacht bei Aachen gewonnen.;;Hemos ganado la batalla de Aquisgrán;;;;;;;;;x
montecassino_battle_won;Battle of Monte Cassino;;Schlacht bei Monte Castino;;Batalla de Monte Cassino ;;;;;;;;;x
desc_montecassino_battle_won;We have won the battle of Monte Cassino;;Wir haben die Schlacht bei Monte Castino gewonnen.;;Hemos ganado la batalla de Monte Cassino;;;;;;;;;x
nancy_battle_won;Battle of Nancy;;Schlacht bei Nancy;;Batalla de Nancy ;;;;;;;;;x
desc_nancy_battle_won;We have won the battle of Nancy;;Wir haben die Schlacht bei Nancy gewonnen.;;Hemos ganado la batalla de Nancy;;;;;;;;;x
bastogne_battle_won;Battle of Bastogne;;Schlacht bei Bastogne;;Batalla de Bastogne ;;;;;;;;;x
desc_bastogne_battle_won;We have won the battle of Bastogne;;Wir haben die Schlacht bei Bastogne gewonnen.;;Hemos ganado la batalla de Bastogne;;;;;;;;;x
debrecen_battle_won;Battle of Debrecen;;Schlacht bei Debrecen;;Batalla de Debrecen ;;;;;;;;;x
desc_debrecen_battle_won;We have won the battle of Debrecen;;Wir haben die Schlacht bei Debrecen gewonnen.;;Hemos ganado la batalla de Debrecen;;;;;;;;;x
elalamain_first_battle_won;First Battle of El Alamain;;Schlacht bei El Alamain;;Primera batalla de El Alamein ;;;;;;;;;x
desc_elalamain_first_battle_won;We have won the first battle of El Alamain;;Wir haben die Schlacht bei El Alamein gewonnen.;;Hemos ganado la primera batalla de El Alamain;;;;;;;;;x
elalamain_second_battle_won;Second Battle of El Alamain;;Zweite Schlacht bei El Alamein;;Segunda batalla de El Alamein ;;;;;;;;;x
desc_elalamain_second_battle_won;We have won the second battle of El Alamain;;Wir haben die zweite Schlacht bei El Alamein gewonnen.;;Hemos ganado la segunda batalla de El Alamain;;;;;;;;;x
malaya_battle_won;Battle of Malaya;;Schlacht bei Malaya;;Batalla de Malasia ;;;;;;;;;x
desc_malaya_battle_won;We have won the battle of Malaya;;Wir haben die Schlacht bei Malaya gewonnen.;;Hemos ganado la batalla de Malasia;;;;;;;;;x
luzon_battle_won;Battle of Luzon;;Schlacht bei Luzon;;Batalla de Luzón ;;;;;;;;;x
desc_luzon_battle_won;We have won the battle of Luzon;;Wir haben die Schlacht bei Luzon gewonnen.;;Hemos ganado la batalla de Luzón;;;;;;;;;x
guadalcanal_battle_won;Battle of Guadalcanal;;Schlacht bei Guadalcanal;;Batalla de Guadalcanal ;;;;;;;;;x
desc_guadalcanal_battle_won;We have won the battle of Guadalcanal;;Wir haben die Schlacht bei Guadalcanal gewonnen.;;Hemos ganado la batalla de Guadalcanal;;;;;;;;;x
saipan_battle_won;Battle of Saipan;;Schlacht bei Saipan;;Batalla de Saipan ;;;;;;;;;x
desc_saipan_battle_won;We have won the battle of Saipan;;Wir haben die Schlacht bei Saipan gewonnen.;;Hemos ganado la batalla de Saipan;;;;;;;;;x
bryanskaja_battle_won;Battle of Bryanskaja;;Schlacht bei Bryanskaja;;Batalla de Bryanskaja ;;;;;;;;;x
desc_bryanskaja_battle_won;We have won the battle of Bryanskaja;;Wir haben die Schlacht bei Bryanskaja gewonnen.;;Hemos ganado la batalla de Bryanskaja;;;;;;;;;x
kharkov_first_battle_won;First Battle of Kharkov;;Erste Schlacht bei Kharkov;;Primera batalla de Jarkov ;;;;;;;;;x
desc_kharkov_first_battle_won;We have won the first battle of Kharkov;;Wir haben die erste Schlacht bei Kharkov gewonnen.;;Hemos ganado la primera batalla de Jarkov;;;;;;;;;x
kharkov_second_battle_won;Second Battle of Kharkov;;Zweite Schlacht bei Kharkov;;Segunda batalla de Jarkov ;;;;;;;;;x
desc_kharkov_second_battle_won;We have won the second battle of Kharkov;;Wir haben die zweite Schlacht bei Kharkov gewonnen.;;Hemos ganado la segunda batalla de Jarkov;;;;;;;;;x
kharkov_third_battle_won;Third battle of Kharkov;;Dritte Schlacht bei Kharkov;;Tercera batalla de Jarkov ;;;;;;;;;x
desc_kharkov_third_battle_won;We have won the third battle of Kharkov;;Wir haben die dritte Schlacht bei Kharkov gewonnen.;;Hemos ganado la tercera batalla de Jarkov;;;;;;;;;x
odessa_battle_won;Battle of Odessa;;Schlacht bei Odessa;;Batalla de Odessa ;;;;;;;;;x
desc_odessa_battle_won;We have won the battle of Odessa;;Wir haben die Schlacht bei Odessa gewonnen.;;Hemos ganado la batalla de Odessa;;;;;;;;;x
bautzen_battle_won;Battle of Bautzen;;Schlacht bei Bautzen;;Batalla de Bautzen ;;;;;;;;;x
desc_bautzen_battle_won;We have won the battle of Bautzen;;Wir haben die Schlacht bei Bautzen gewonnen.;;Hemos ganado la batalla de Bautzen;;;;;;;;;x
orsha_battle_won;Battle of Orsha;;Schlacht bei Orsha;;Batalla de Orsha ;;;;;;;;;x
desc_orsha_battle_won;We have won the battle of Orsha;;Wir haben die Schlacht bei Orsha gewonnen.;;Hemos ganado la batalla de Orsha;;;;;;;;;x
belgorod_battle_won;Battle of Belgorod;;Schlacht bei Belgorod;;Batalla de Belgorod ;;;;;;;;;x
desc_belgorod_battle_won;We have won the battle of Belgorod;;Wir haben die Schlacht bei Belgorod gewonnen.;;Hemos ganado la batalla de Belgorod;;;;;;;;;x
halbe_battle_won;Battle of Halbe;;Schlacht bei Halbe;;Batalla de Halbe ;;;;;;;;;x
desc_halbe_battle_won;We have won the battle of Halbe;;Wir haben die Schlacht bei Halbe gewonnen.;;Hemos ganado la batalla de Halbe;;;;;;;;;x
